id,date,text
115436151669143136,2025-10-25T18:11:28.545Z,"Congressman Jimmy Patronis is a MAGA Warrior who is doing a fantastic job representing Florida’s 1st Congressional District! A Fourth Generation Floridian from the beautiful Panhandle, and owner of an iconic seafood restaurant, Jimmy served as the Chief Financial Officer for the Great State of Florida for seven years, prior to becoming a very distinguished Congressman. In the U.S. House of Representatives, Jimmy is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Incredible Military/Veterans, and Defend our always under siege Second Amendment. Jimmy Patronis has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!"
115436558661444946,2025-10-25T19:54:58.713Z,"We have a very strong PEACE in the Middle East, and I believe it has a good chance of being EVERLASTING. Hamas is going to have to start returning the bodies of the deceased hostages, including two Americans, quickly, or the other Countries involved in this GREAT PEACE will take action. Some of the bodies are hard to reach, but others they can return now and, for some reason, they are not. Perhaps it has to do with their disarming, but when I said, “Both sides would be treated fairly,” that only applies if they comply with their obligations. Let’s see what they do over the next 48 hours. I am watching this very closely."
115436697060819133,2025-10-25T20:30:10.525Z,"Canada was caught, red handed, putting up a fraudulent advertisement on Ronald Reagan’s Speech on Tariffs. The Reagan Foundation said that they, “created an ad campaign using selective audio and video of President Ronald Reagan. The ad misrepresents the Presidential Radio Address,” and “did not seek nor receive permission to use and edit the remarks. The Ronald Reagan Presidential Foundation and Institute is reviewing its legal options in this matter.” The sole purpose of this FRAUD was Canada’s hope that the United States Supreme Court will come to their “rescue” on Tariffs that they have used for years to hurt the United States. Now the United States is able to defend itself against high and overbearing Canadian Tariffs (and those from the rest of the World as well!). Ronald Reagan LOVED Tariffs for purposes of National Security and the Economy, but Canada said he didn’t! Their Advertisement was to be taken down, IMMEDIATELY, but they let it run last night during the World Series, knowing that it was a FRAUD. Because of their serious misrepresentation of the facts, and hostile act, I am increasing the Tariff on Canada by 10% over and above what they are paying now. Thank you for your attention to this matter!"
115437112529618205,2025-10-25T22:15:50.076Z,"I am on my way to Malaysia, where I will sign the great Peace Deal, which I proudly brokered between Cambodia and Thailand. Sadly, the Queen Mother of Thailand has just passed away. I send my condolences to the Great People of Thailand. I will be seeing their wonderful Prime Minister when we land. In order to accommodate everyone for this major event, we will be signing the Peace Deal immediately upon arrival. See you soon! President DJT"
115441871289276790,2025-10-26T18:26:02.984Z,"What’s worse, the NBA Players cheating at cards, and probably much else, or the Democrats cheating on Elections. The 2020 Presidential Election, being Rigged and Stolen, is a far bigger SCANDAL. Look what happened to our Country when a Crooked Moron became our “President!” We now know everything. I hope the DOJ pursues this with as much “gusto” as befitting the biggest SCANDAL in American history! If not, it will happen again, including the upcoming Midterms. No mail-in or “Early” Voting, Yes to Voter ID! Watch how totally dishonest the California Prop Vote is! Millions of Ballots being “shipped.” GET SMART REPUBLICANS, BEFORE IT IS TOO LATE!!!"
115442316583935494,2025-10-26T20:19:17.677Z,"Pregnant Women, DON’T USE TYLENOL UNLESS ABSOLUTELY NECESSARY, DON’T GIVE TYLENOL TO YOUR YOUNG CHILD FOR VIRTUALLY ANY REASON, BREAK UP THE MMR SHOT INTO THREE TOTALLY SEPARATE SHOTS (NOT MIXED!), TAKE CHICKEN P SHOT SEPARATELY, TAKE HEPATITAS B SHOT AT 12 YEARS OLD, OR OLDER, AND, IMPORTANTLY, TAKE VACCINE IN 5 SEPARATE MEDICAL VISITS! President DJT"
115442322929776750,2025-10-26T20:20:54.538Z,Thank you. Big progress for America being made!
115442848945833358,2025-10-26T22:34:40.881Z,“Washington Post editorial board praises Trump’s demolition of East Wing”
115443565409065734,2025-10-27T01:36:53.202Z,"Just leaving Malaysia, a great and very vibrant Country. Signed major Trade and Rare Earth Deals, and yesterday, most importantly, signed the Peace Treaty between Thailand and Cambodia. NO WAR! Millions of lives saved. Such an honor to have gotten this done. Now, off to Japan!!!"
115444163384468198,2025-10-27T04:08:57.578Z,Congratulations to President Javier Milei on his Landslide Victory in Argentina. He is doing a wonderful job! Our confidence in him was justified by the People of Argentina.
115444830915442121,2025-10-27T06:58:43.293Z,"Why would anyone vote for New Jersey and Virginia Gubernatorial Candidates, Mikie Sherrill and Abigail Spanberger, when they want transgender for everybody, men playing in women’s sports, High Crime, and the most expensive Energy prices almost anywhere in the World? VOTE REPUBLICAN for massive Energy Cost reductions, large scale Tax Cuts, and basic Common Sense! Under President Trump, ME, Gasoline will come down to approximately $2 a Gallon, very soon! With the Democrats, you’ll be paying $4, $5, and $6 a Gallon, and your Electric and other Energy costs will, likewise, SOAR. VOTE REPUBLICAN FOR A GREAT AND VERY AFFORDABLE LIFE. All you’ll get from voting Democrat is unrelentingly High Crime, Energy prices through the roof, men playing in women’s sports, and HEARTACHE!"
115444894900287475,2025-10-27T07:14:59.627Z,"The new TRUMP KENNEDY, whoops, I mean, KENNEDY CENTER, columns, beautifully painted in a luxuriant white enamel color, replacing the fake looking gold paint that was there for years. Many major improvements are being made, including seating, carpeting, wall coverings, ceilings, chandeliers, stages, heating and A/C, etc., to what will soon be the finest Arts and Entertainment Center anywhere in the World. Come see for yourself. We are remaining fully open during construction, renovation, and beautification. I am doing the same thing to the United States of America, but only on a “slightly” larger scale!"
115444908825959315,2025-10-27T07:18:32.112Z,"BIG WIN in Argentina for Javier Milei, a wonderful Trump Endorsed Candidate! He’s making us all look good. Congratulations Javier!"
115444920810335631,2025-10-27T07:21:34.985Z,"In the Oval Office, getting ready to leave our imprint on the World. MAKE AMERICA GREAT AGAIN!"
115444924244999128,2025-10-27T07:22:27.389Z,"Look how beautiful the Oval Office is, now. Many of those great paintings of past Presidents were in the vaults for over 100 years. Now they are for everyone to enjoy!"
115444936741535260,2025-10-27T07:25:38.072Z,"Many people are petrified by the Radical Left, but I’m not, they keep getting me, and other Republicans, elected!"
115445047857168881,2025-10-27T07:53:53.562Z,Landing in Japan now. Looking forward to seeing the Emperor! President DJT
115445084269284249,2025-10-27T08:03:09.169Z,"After winning THREE Elections, BY A LOT, I am now getting the best Polling Numbers that I have ever received. People see how strong the Economy is, the Trillions of Dollars of Investment pouring into our Country, the Record Setting Strong Border (After years of millions of criminals pouring through it, totally unvetted and unchecked!), ending 8 wars in eight months, no men playing in women’s sports, no transgender for everyone, rapidly falling Energy prices, and much more! Despite all of this, the Radical Left Losers are taking fake ads, not showing REAL Polls, but rather saying that I’m Polling at low levels. These are the people that I’ve been beating for years, and am continuing to do so, but by even bigger margins. These ads should not be allowed to run because they are FAKE!"
115455332224820388,2025-10-29T03:29:20.562Z,"For those that are asking, we didn’t come to South Korea to see Canada!"
115455691749593540,2025-10-29T05:00:46.473Z,James Woods: “This whole video is pure gold. Adam Schiff clinging to the last shreds of a Democrat conspiracy that has backfired horribly. Eric Schmitt then points out Schiff’s biggest nightmare: there is no statute of limitations on conspiracy. Schiff may well be done.”
115456708839350276,2025-10-29T09:19:26.031Z,"Bringing back Trillions of Dollars to USA! A great trip. Dealing with very smart, talented, and wonderful Leaders. Tomorrow, President Xi of China. It will be a great meeting for both!!! President DJT"
115457600588415376,2025-10-29T13:06:13.085Z,These thugs should all be investigated and put in prison. A disgrace to humanity. Deranged Jack Smith is a criminal!!!
115458471324307354,2025-10-29T16:47:39.488Z,"Thank you for the incredible welcome, South Korea!"
115458478288023570,2025-10-29T16:49:25.749Z,"The Republic of Korea is a cherished American friend and a close ally, and as we can see in this beautiful city, it's truly one of the most remarkable nations anywhere on earth…"
115458483828065961,2025-10-29T16:50:50.282Z,"When America thrives, our partners thrive — and our alliances thrive…"
115458493961045086,2025-10-29T16:53:24.904Z,The Gyeongju National Museum🇺🇸🇰🇷
115458501745548033,2025-10-29T16:55:23.681Z,"A GREAT HONOR, THANK YOU!🇺🇸🇰🇷"
115458619294621505,2025-10-29T17:25:17.338Z,"THANK YOU, USS GEORGE WASHINGTON!"
115458636243379847,2025-10-29T17:29:35.960Z,“President Donald J. Trump Brings Home More Billion Dollar Deals During State Visit to the Republic of Korea”
115458823430143771,2025-10-29T18:17:12.205Z,“President Trump Opens Asia Trip by Securing Landmark Wins for America”
115459203578150327,2025-10-29T19:53:52.723Z,"The more people learn about Mamdani, the less they like him!"
115459446440286252,2025-10-29T20:55:38.504Z,"Former FBI Agent Walter Giardina is a DIRTY COP! He should be, along with Deranged Jack Smith, the sinister team of Lisa Monaco and Andrew Weissmann, Liddle’ Jay Bratt, Norm Eisen and his FAKE Charity, CREW, Christopher Wray, Merrick Garland, Thomas Windom, who dreamt up the corrupt J-6 Witch Hunt, should be investigated, immediately. They are a disgrace to our Nation. Thank you for your attention to this matter!"
115459449416715730,2025-10-29T20:56:23.923Z,"MAGA, NEVER FORGET, OR IT WILL HAPPEN AGAIN!!!"
115459554252660428,2025-10-29T21:23:03.591Z,Very much looking forward to my meeting with President Xi of China. It will take place in a few hours! President DJT
115459612900259962,2025-10-29T21:37:58.483Z,"Virginia and New Jersey, VOTE REPUBLICAN IF YOU WANT MASSIVE ENERGY COST AND CRIME REDUCTIONS. The Democrats will double and even triple your Energy Costs, and CRIME will be rampant. A vote for the Democrats is a DEATH WISH! VOTE REPUBLICAN!!!"
115459641125796285,2025-10-29T21:45:09.171Z,"I (WE!) just won the War on the Climate Change Hoax. Bill Gates has finally admitted that he was completely WRONG on the issue. It took courage to do so, and for that we are all grateful. MAGA!!!"
115459650821125830,2025-10-29T21:47:37.150Z,"South Korea has agreed to pay the USA 350 Billion Dollars for a lowering of the Tariff’s charged against them by the United States. Additionally, they have agreed to buy our Oil and Gas in vast quantities, and investments into our Country by wealthy South Korean Companies and Businessmen will exceed 600 Billion Dollars. Our Military Alliance is stronger than ever before and, based on that, I have given them approval to build a Nuclear Powered Submarine, rather than the old fashioned, and far less nimble, diesel powered Submarines that they have now. A great trip, with a great President of South Korea!"
115459712836946359,2025-10-29T22:03:23.394Z,"South Korea will be building its Nuclear Powered Submarine in the Philadelphia Shipyards, right here in the good ol’ U.S.A. Shipbuilding in our Country will soon be making a BIG COMEBACK. Stay tuned!!! President DJT"
115459721816394295,2025-10-29T22:05:40.411Z,Thank you! President DJT
115459747028353384,2025-10-29T22:12:05.115Z,Such an honor. Millions of lives saved. Thank you! President DJT
115460423936412555,2025-10-30T01:04:13.913Z,"The United States has more Nuclear Weapons than any other country. This was accomplished, including a complete update and renovation of existing weapons, during my First Term in office. Because of the tremendous destructive power, I HATED to do it, but had no choice! Russia is second, and China is a distant third, but will be even within 5 years. Because of other countries testing programs, I have instructed the Department of War to start testing our Nuclear Weapons on an equal basis. That process will begin immediately. Thank you for your attention to this matter! PRESIDENT DONALD J. TRUMP"
115460439199531354,2025-10-30T01:08:06.812Z,THE G2 WILL BE CONVENING SHORTLY!
115462006949579771,2025-10-30T07:46:48.819Z,"Worked really hard, 24/7, took in Trillions of Dollars, and Chuck Schumer said trip was “a total dud,” even though he knows it was a spectacular success. Words like that are almost treasonous!!!"
115462098072054944,2025-10-30T08:09:59.238Z,"I had a truly great meeting with President Xi of China. There is enormous respect between our two Countries, and that will only be enhanced with what just took place. We agreed on many things, with others, even of high importance, being very close to resolved. I was extremely honored by the fact that President Xi authorized China to begin the purchase of massive amounts of Soybeans, Sorghum, and other Farm products. Our Farmers will be very happy! In fact, as I said once before during my first Administration, Farmers should immediately go out and buy more land and larger tractors. I would like to thank President Xi for this! Additionally, China has agreed to continue the flow of Rare Earth, Critical Minerals, Magnets, etc., openly and freely. Very significantly, China has strongly stated that they will work diligently with us to stop the flow of Fentanyl into our Country. They will help us end the Fentanyl Crisis. China also agreed that they will begin the process of purchasing American Energy. In fact, a very large scale transaction may take place concerning the purchase of Oil and Gas from the Great State of Alaska. Chris Wright, Doug Burgum, and our respective Energy teams will be meeting to see if such an Energy Deal can be worked out. The agreements reached today will deliver Prosperity and Security to millions of Americans. After this Historic trip to Asia, I am now heading back to Washington, D.C. I want to thank the Great Countries of Malaysia, Japan, and South Korea for being so generous, gracious, and hospitable — Also, Australia, Canada, New Zealand, Singapore, Thailand, and Vietnam, who were at the Dinner last night hosted by His Excellency Lee Jae Myung. Hundreds of Billions of Dollars are being brought into our Country because of them. Our Nation is Strong, Respected, and Admired Again and, THE BEST IS YET TO COME!"
115463473432662826,2025-10-30T13:59:45.533Z,"He is a CRIMINAL AND SHOULD BE IN JAIL. A MAJOR LOWLIFE AND FAILURE. An ugly person, both inside and out! I beat him badly, and love watching him squirm now."
115464111207583333,2025-10-30T16:41:57.207Z,"Heading back to Washington, D.C. after a Historic trip to Asia! “𝗣𝗿𝗲𝘀𝗶𝗱𝗲𝗻𝘁 𝗗𝗼𝗻𝗮𝗹𝗱 𝗝. 𝗧𝗿𝘂𝗺𝗽 𝗕𝗿𝗶𝗻𝗴𝘀 𝗛𝗼𝗺𝗲 𝗠𝗼𝗿𝗲 𝗕𝗶𝗹𝗹𝗶𝗼𝗻 𝗗𝗼𝗹𝗹𝗮𝗿 𝗗𝗲𝗮𝗹𝘀 𝗗𝘂𝗿𝗶𝗻𝗴 𝗦𝘁𝗮𝘁𝗲 𝗩𝗶𝘀𝗶𝘁 𝘁𝗼 𝘁𝗵𝗲 𝗥𝗲𝗽𝘂𝗯𝗹𝗶𝗰 𝗼𝗳 𝗞𝗼𝗿𝗲𝗮” 𝗗𝗼𝗻𝗮𝗹𝗱 𝗝. 𝗧𝗿𝘂𝗺𝗽 𝗗𝗿𝗶𝘃𝗲𝘀 𝗙𝗼𝗿𝘄𝗮𝗿𝗱 𝗕𝗶𝗹𝗹𝗶𝗼𝗻𝘀 𝗶𝗻 𝗜𝗻𝘃𝗲𝘀𝘁𝗺𝗲𝗻𝘁𝘀 𝗳𝗿𝗼𝗺 𝗝𝗮𝗽𝗮𝗻” 𝗗𝗼𝗻𝗮𝗹𝗱 𝗝. 𝗧𝗿𝘂𝗺𝗽 𝗦𝗲𝗰𝘂𝗿𝗲𝘀 𝗣𝗲𝗮𝗰𝗲 𝗮𝗻𝗱 𝗣𝗿𝗼𝘀𝗽𝗲𝗿𝗶𝘁𝘆 𝗶𝗻 𝗠𝗮𝗹𝗮𝘆𝘀𝗶𝗮”"
115464125214326353,2025-10-30T16:45:30.933Z,"I am more confident than ever that the friendship between the United States and Japan is strong—It's thriving, it's prosperous, and it will soon be greater than ever before!🇺🇸🇯🇵"
115464406342534500,2025-10-30T17:57:00.609Z,"Chris Wright: ""A former Lawrence Berkeley National Lab scientist won the Nobel Prize in physics for work in Quantum physics. Quantum computing, along with AI and Fusion, are the three signature Trump science efforts. Trump 47 racks up his first Nobel Prize!!”"
115464409692406079,2025-10-30T17:57:51.723Z,"For all Great Law Enforcement Patriots who would like to join the World’s Premier Law Enforcement Task Force, where Police Officers are fully allowed and empowered to do their job and battle crime, apply today to join the Make D.C. Safe Task Force! You will be at the cutting edge of defending our Nation’s Capital City from all dangers and threats, and will be able to join the elite Agency of your choice. If you have strong experience, you can begin on the Task Force, IMMEDIATELY!"
115466017324489749,2025-10-31T00:46:42.243Z,"As I have said for years, OBAMACARE IS A DISASTER! Rates are going through the roof for really bad healthcare!!! Do something Democrats!!!"
115466449868630054,2025-10-31T02:36:42.344Z,"….BECAUSE OF THE FACT THAT THE DEMOCRATS HAVE GONE STONE COLD “CRAZY,” THE CHOICE IS CLEAR — INITIATE THE “NUCLEAR OPTION,” GET RID OF THE FILIBUSTER AND, MAKE AMERICA GREAT AGAIN!"
115466450476422202,2025-10-31T02:36:51.615Z,"I just got back from Asia where I met the Leaders of many Countries, including China, Japan, South Korea, Malaysia, Australia, Canada, New Zealand, Singapore, Thailand, Cambodia, Vietnam, and others. It was a Great Honor to meet them but, more particularly, to see that America is respected again — RESPECTED LIKE NEVER BEFORE! Great Trade Deals were made, Long Term relationships now exist, and money is pouring into our Country because of Tariffs and, frankly, the Landslide Results of the 2024 Presidential Election. The one question that kept coming up, however, was how did the Democrats SHUT DOWN the United States of America, and why did the powerful Republicans allow them to do it? The fact is, in flying back, I thought a great deal about that question, WHY? Majority Leader John Thune, and Speaker of the House Mike Johnson, are doing a GREAT job, but the Democrats are Crazed Lunatics that have lost all sense of WISDOM and REALITY. It is a sick form of the now “legendary” Trump Derangement Syndrome (TDS) that only comes from losing too much. They want Trillions of Dollars to be taken from our Healthcare System and given to others, who are not deserving — People who have come into our Country illegally, many from prisons and mental institutions. This will hurt American citizens, and Republicans will not let it happen. It is now time for the Republicans to play their “TRUMP CARD,” and go for what is called the Nuclear Option — Get rid of the Filibuster, and get rid of it, NOW! Just a short while ago, the Democrats, while in power, fought for three years to do this, but were unable to pull it off because of Senators Joe Manchin of West Virginia and Kyrsten Sinema of Arizona. Never have the Democrats fought so hard to do something because they knew the tremendous strength that terminating the Filibuster would give them. They want to substantially expand (PACK!) the United States Supreme Court, make Washington, D.C. and Puerto Rico States (Thereby automatically picking up 4 Senate seats, many House seats, and at least 8 Electoral Votes!), and many other highly destructive things. Well, now WE are in power, and if we did what we should be doing, it would IMMEDIATELY end this ridiculous, Country destroying “SHUT DOWN.” If the Democrats ever came back into power, which would be made easier for them if the Republicans are not using the Great Strength and Policies made available to us by ending the Filibuster, the Democrats will exercise their rights, and it will be done in the first day they take office, regardless of whether or not we do it. In addition to all of the other things we would get, such as the best Judges, the best U.S. Attorneys, the best of everything, this was a concept from years ago of then President Barack Hussein Obama and former Majority Leader Harry Reid in order to take advantage of the Republicans. Now I want to do it in order to take advantage of the Democrats…."
115469554183399273,2025-10-31T15:46:10.426Z,“President Donald J. Trump Brings Home More Billion Dollar Deals During State Visit to the Republic of Korea”
115469852646643521,2025-10-31T17:02:04.615Z,"I renovated the Lincoln Bathroom in the White House. It was renovated in the 1940s in an art deco green tile style, which was totally inappropriate for the Lincoln Era. I did it in black and white polished Statuary marble. This was very appropriate for the time of Abraham Lincoln and, in fact, could be the marble that was originally there!"
115469942090837414,2025-10-31T17:24:49.426Z,"The Refurbished Lincoln Bathroom in the White House — Highly polished, Statuary marble!"
115470031277654302,2025-10-31T17:47:30.305Z,"I just inspected the construction on The Kennedy Center. It is really looking good! The exterior columns, which were in serious danger of corrosion if something weren’t done, are completed, and look magnificent in White Enamel — Like a different place! Marble is being done, stages are being renovated, new seats, new chairs, and new fabrics will soon be installed, and magnificent high end carpeting throughout the building. It is happening faster than anticipated, one of my trademarks. My people are doing a really great job! We are bringing this building back to life. It was dead as a doornail, but it will soon be beautiful again!"
115470116607441456,2025-10-31T18:09:12.335Z,"Christianity is facing an existential threat in Nigeria. Thousands of Christians are being killed. Radical Islamists are responsible for this mass slaughter. I am hereby making Nigeria a “COUNTRY OF PARTICULAR CONCERN” — But that is the least of it. When Christians, or any such group, is slaughtered like is happening in Nigeria (3,100 versus 4,476 Worldwide), something must be done! I am asking Congressman Riley Moore, together with Chairman Tom Cole and the House Appropriations Committee, to immediately look into this matter, and report back to me. The United States cannot stand by while such atrocities are happening in Nigeria, and numerous other Countries. We stand ready, willing, and able to save our Great Christian population around the World!DONALD J. TRUMP,PRESIDENT OF THE UNITED STATES OF AMERICA"
115471065919157533,2025-10-31T22:10:37.718Z,"Our Government lawyers do not think we have the legal authority to pay SNAP with certain monies we have available, and now two Courts have issued conflicting opinions on what we can and cannot do. I do NOT want Americans to go hungry just because the Radical Democrats refuse to do the right thing and REOPEN THE GOVERNMENT. Therefore, I have instructed our lawyers to ask the Court to clarify how we can legally fund SNAP as soon as possible. It is already delayed enough due to the Democrats keeping the Government closed through the monthly payment date and, even if we get immediate guidance, it will unfortunately be delayed while States get the money out. If we are given the appropriate legal direction by the Court, it will BE MY HONOR to provide the funding, just like I did with Military and Law Enforcement Pay. The Democrats should quit this charade where they hurt people for their own political reasons, and immediately REOPEN THE GOVERNMENT. If you use SNAP benefits, call the Senate Democrats, and tell them to reopen the Government, NOW! Here is Cryin’ Chuck Schumer’s Office Number: (202) 224-6542"
115474932439744266,2025-11-01T14:33:56.179Z,So bad!
115474943732989523,2025-11-01T14:36:48.495Z,She should go back!
115476218592581611,2025-11-01T20:01:01.237Z,"Seth Meyers of NBC may be the least talented person to “perform” live in the history of television. In fact, he may be the WORST to perform, live or otherwise. I watched his show the other night for the first time in years. In it he talked endlessly about electric catapults on aircraft carriers which I complain about as not being as good as much less expensive steam catapults. On and on he went, a truly deranged lunatic. Why does NBC waste its time and money on a guy like this??? - NO TALENT, NO RATINGS, 100% ANTI TRUMP, WHICH IS PROBABLY ILLEGAL!!!"
115476226653143069,2025-11-01T20:03:04.234Z,I will be interviewed tomorrow night on 60 Minutes. Enjoy!!!
115476261248208645,2025-11-01T20:11:52.110Z,My G2 meeting with President Xi of China was a great one for both of our countries. This meeting will lead to everlasting peace and success. God bless both China and the USA!
115476385101120405,2025-11-01T20:43:21.961Z,"If the Nigerian Government continues to allow the killing of Christians, the U.S.A. will immediately stop all aid and assistance to Nigeria, and may very well go into that now disgraced country, “guns-a-blazing,” to completely wipe out the Islamic Terrorists who are committing these horrible atrocities. I am hereby instructing our Department of War to prepare for possible action. If we attack, it will be fast, vicious, and sweet, just like the terrorist thugs attack our CHERISHED Christians! WARNING: THE NIGERIAN GOVERNMENT BETTER MOVE FAST!"
115476637068029863,2025-11-01T21:47:26.670Z,"Remember, Republicans, regardless of the Schumer Shutdown, the Democrats will terminate the Filibuster the first chance they get. They will Pack the Supreme Court, pick up two States, and add at least 8 Electoral Votes. Their two objectors are gone!!! Don’t be WEAK AND STUPID. FIGHT,FIGHT, FIGHT! WIN, WIN, WIN! We will immediately END the Extortionist Shutdown, get ALL of our agenda passed, and make life so good for Americans that these DERANGED DEMOCRAT politicians will never again have the chance to DESTROY AMERICA! Republicans, you will rue the day that you didn’t TERMINATE THE FILIBUSTER!!! BE TOUGH, BE SMART, AND WIN!!! This is much bigger than the Shutdown, this is the survival of our Country!"
115476722685054429,2025-11-01T22:09:13.080Z,"Happy Birthday to the GREAT Gary Player. Winner of 18 Majors, 9 Regular, 9 Senior, and 168 tournaments, he is TOP 3 All Time. He’s 90 years old, and stronger than ever. WHAT A MAN!!!"
115478361803609448,2025-11-02T05:06:04.042Z,"Congratulations to the L.A. Dodgers, a game won by incredible CHAMPIONS!!! A lesser group of men would never have been able to win that game, or game 6, for that matter. So many stars made it all happen. Also, congratulations to ownership. What a great job they have done. SEE YOU ALL AT THE WHITE HOUSE!!! PRESIDENT DONALD J. TRUMP"
115481621608702748,2025-11-02T18:55:04.722Z,Jay Clayton is GREAT!!! President DJT
115481642855833812,2025-11-02T19:00:28.931Z,On it!
115482790527492824,2025-11-02T23:52:21.046Z,"America First Patriot Bruce Blakeman is doing a fantastic job as Nassau County Executive! Bruce has been with us from the very beginning, and is 100% MAGA. He is working tirelessly with the Brave Heroes of Law Enforcement, ICE, and Border Patrol to Safeguard our Communities, Ensure LAW AND ORDER, Defend our always under siege Second Amendment, Keep our now very Secure Border, SECURE, End Migrant Crime, and Stop Communism from ruining our once Great Cities. Bruce is fighting hard to Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, and Champion our Nation’s Golden Age. NASSAU COUNTY: GET OUT AND VOTE! Election Day is Tuesday, November 4th. BRUCE BLAKEMAN HAS MY COMPLETE AND TOTAL ENDORSEMENT — HE WILL NEVER LET YOU DOWN!"
115482797655964985,2025-11-02T23:54:09.782Z,"Next week’s Case on Tariffs is one of the most important in the History of the Country. If a President is not allowed to use Tariffs, we will be at a major disadvantage against all other Countries throughout the World, especially the “Majors.” In a true sense, we would be defenseless! Tariffs have brought us Great Wealth and National Security in the nine months that I have had the Honor to serve as President. The Stock Market has hit All Time Highs many times during my short time in Office, with virtually No Inflation, and National Security that is second to none. Our recent successful negotiation with China, and many others, put us in a strong position only because we had Tariffs with which to negotiate fair and sustainable Deals. If a President was not able to quickly and nimbly use the power of Tariffs, we would be defenseless, leading perhaps even to the ruination of our Nation. The only people fighting us are Foreign Countries who for years have taken advantage of us, those who hate our Country and, the Democrats, because our numbers are insurmountably good. I will not be going to the Court on Wednesday in that I do not want to distract from the importance of this Decision. It will be, in my opinion, one of the most important and consequential Decisions ever made by the United States Supreme Court. If we win, we will be the Richest, Most Secure Country anywhere in the World, BY FAR. If we lose, our Country could be reduced to almost Third World status — Pray to God that that doesn’t happen!"
115482817545218922,2025-11-02T23:59:13.304Z,"The Orthodox Jewish communities all across America voted in very big numbers for me in our Historic 2024 Presidential Campaign. Lakewood, New Jersey, was one of our biggest Wins anywhere in the Country with more than 90% of the Vote. On November 4th, the eyes of the Country are on New Jersey again. I need ALL of my supporters in the Orthodox community in Lakewood and its surrounding towns to vote in HUGE numbers for Jack Ciattarelli. Jack will be a GREAT Governor, and has my Complete and Total Endorsement — He will never let you down! Jack needs every single Vote in the community, including all the Yeshiva students who turned out to vote for me last year. Your Votes in this Election will save New Jersey, a State that is near and dear to my heart. Jack will cut your taxes, and tremendously reduce your out of control and ridiculous Energy costs — whereas his opponent will double, triple, and even quadruple your Energy, and other costs. You will rue the day that you voted for her. VOTE FOR JACK CIATTARELLI ON TUESDAY, NOVEMBER 4TH!"
115482823879151068,2025-11-03T00:00:49.954Z,I will be interviewed on 60 Minutes right after the Kansas City / Buffalo NFL Football Game. Hopefully they will treat me as well as they did Kamala. Enjoy!
115482910469184199,2025-11-03T00:22:51.210Z,"I HATE WATCHING THE NFL’S NEW KICK OFF RULE. IT’S RIDICULOUS — TAKES THE PAGEANTRY AND GLAMOUR AWAY FROM THE GAME, AND DOES NOTHING FOR SAFETY. THEY SHOULD CHANGE BACK TO WHAT IT USED TO BE. HOPEFULLY COLLEGE FOOTBALL WILL NEVER MAKE THIS RIDICULOUS CHANGE! IN THE MEANTIME, I’M GETTING READY TO WATCH PRESIDENT DONALD J. TRUMP (ME!) ON 60 MINUTES."
115482954448237364,2025-11-03T00:34:02.280Z,"Attention Pennsylvania: On November 4th, you can bring back the Rule of Law, and stand up for the Constitution. There are three Radical Democrat Supreme Court Justices on the Ballot for a 10 year retention. Vote “NO, NO, NO” on Liberal Justices Donohue, Dougherty, and Wecht. These activist Judges unlawfully gerrymandered your Congressional maps, which led to my corrupt Impeachment(s), and locked you up during COVID by closing your small businesses, schools, and churches. They let sex offenders out of prison, and ruled for Sleepy Joe Biden over and over, and interfered in the 2020 Election. It is time for Justice. Vote “NO, NO, NO"" on retention of these woke Judges."
115482990032900099,2025-11-03T00:43:05.260Z,"Sarah Huckabee Sanders is doing an incredible job as Governor of Arkansas, a State I love and WON BIG in 2016, 2020, and 2024! In my First Administration, Sarah strongly advocated for our America First Agenda as White House Press Secretary. Now, Sarah is a very distinguished and highly respected Governor, who is fighting tirelessly to Protect Arkansas Values, Grow the Economy, Champion our Amazing Farmers and Ranchers, Promote MADE IN THE U.S.A., Cut Taxes and Regulations, Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Support our Brave Military, Veterans, and Law Enforcement, and Defend our always under siege Second Amendment. Sarah Huckabee Sanders has my Complete and Total Endorsement for Re-Election — SHE WILL NOT LET YOU DOWN!"
115482992338432058,2025-11-03T00:43:40.438Z,"Congressman Mike Kelly, who has been with us from the very beginning, is a Tremendous Champion of Pennsylvania’s 16th Congressional District! As a Senior Member of the POWERFUL House Ways & Means Committee, Mike understands the America First Policies required to Create GREAT Jobs, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., and Champion our Nation’s Golden Age. He is fighting tirelessly to Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, Defend our always under siege Second Amendment, and Advocate for the Working Men and Women of Pennsylvania. Mike Kelly has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
